datetime,day,hole,time,temperature,humidity,light,pH,EC,TDS,WaterTemp,LeafCount
2024-07-10 16:16:00,10,2,16:16:00,28.6,54,14890,6.7,655,327,29.8,6
2024-07-10 16:17:00,10,3,16:17:00,28.4,54,17110,6.8,665,332,29.1,4
2024-07-10 16:17:00,10,3,16:17:00,28.4,54,18880,7.6,665,332,32.6,5
2024-07-10 16:18:00,10,3,16:18:00,28.4,54,18880,6.7,665,332,29.8,6
2024-07-10 16:18:00,10,3,16:18:00,28.4,54,18880,6.7,988,494,29.1,5
2024-07-10 16:21:00,10,4,16:21:00,28.2,54,12870,6.7,664,332,29.8,6
2024-07-10 16:21:00,10,4,16:21:00,28.2,54,14440,6.8,664,332,29.1,5
2024-07-10 16:21:00,10,4,16:21:00,28.2,54,12870,7.6,664,332,32.6,4
2024-07-10 16:22:00,10,5,16:22:00,28.2,54,16860,6.7,996,493,29.1,5
2024-07-10 16:22:00,10,5,16:22:00,28.2,54,16860,6.7,659,329,29.8,6
2024-07-10 16:23:00,10,5,16:23:00,28.2,54,16860,7.6,659,329,32.6,5
2024-07-10 16:23:00,10,5,16:23:00,28.2,54,13280,6.8,659,329,29.1,4
2024-07-10 16:24:00,10,1,16:24:00,28.9,54,10850,6.7,1504,737,29.1,5
2024-07-10 16:24:00,10,6,16:24:00,28.9,54,10850,6.7,664,332,29.8,6
2024-07-10 16:26:00,10,7,16:26:00,28.8,54,14840,6.7,660,330,29.8,6
2024-07-10 16:26:00,10,6,16:26:00,28.9,54,10850,7.6,664,332,32.6,5
2024-07-10 16:26:00,10,6,16:26:00,28.9,54,10220,6.8,664,332,29.1,4
2024-07-10 16:28:00,10,3,16:28:00,28.8,54,18830,6.7,1515,757,29.1,4
2024-07-10 16:28:00,10,8,16:28:00,28.8,54,18830,6.7,652,326,29.8,6
2024-07-10 16:29:00,10,7,16:29:00,28.8,54,11370,6.8,660,330,29.1,5
2024-07-10 16:29:00,10,4,16:29:00,28.2,54,12820,6.7,1529,764,29.1,4
2024-07-10 16:29:00,10,9,16:29:00,28.2,54,12820,6.7,656,328,29.8,6
2024-07-10 16:31:00,10,8,16:31:00,28.8,54,18830,7.6,652,326,32.6,4
2024-07-10 16:31:00,10,8,16:31:00,28.8,54,13970,6.8,652,326,29.1,6
2024-07-10 16:32:00,10,10,16:32:00,28.2,54,16810,6.7,660,330,29.8,7
2024-07-10 16:32:00,10,5,16:32:00,28.2,54,16810,6.7,1537,768,29.1,6
2024-07-10 16:33:00,10,9,16:33:00,28.2,54,12820,7.6,656,328,32.6,4
2024-07-10 16:33:00,10,9,16:33:00,28.2,54,15780,6.8,656,328,29.1,5
2024-07-10 16:35:00,10,10,16:35:00,28.2,54,10990,6.8,660,330,29.1,6
2024-07-11 08:45:00,11,1,08:45:00,24.8,99,23200,7.6,642,320,26.5,4
2024-07-11 08:45:00,11,1,08:45:00,29.8,72,16210,6.9,690,345,23.9,6
2024-07-11 08:47:00,11,2,08:47:00,29.6,72,15230,6.9,686,350,23.9,6
2024-07-11 08:47:00,11,2,08:47:00,24.5,99,24590,7.6,645,322,26.5,5
2024-07-11 08:49:00,11,3,08:49:00,29.4,72,14250,6.9,665,332,23.9,6
2024-07-11 08:49:00,11,3,08:49:00,24.2,99,24760,7.6,645,322,26.5,5
2024-07-11 08:51:00,11,4,08:51:00,24.9,99,28210,7.6,642,321,26.5,4
2024-07-11 08:51:00,11,4,08:51:00,29.2,72,13270,6.9,678,334,23.9,6
2024-07-11 08:53:00,11,5,08:53:00,29.2,72,12290,6.9,686,350,23.9,6
2024-07-11 08:53:00,11,5,08:53:00,24.8,99,24510,7.6,645,322,26.5,5
2024-07-11 08:55:00,11,6,08:55:00,24.5,99,25120,7.6,645,322,26.5,5
2024-07-11 08:55:00,11,6,08:55:00,29.9,72,11310,6.9,677,340,23.9,7
2024-07-11 08:57:00,11,7,08:57:00,29.8,72,10330,6.9,681,348,23.9,7
2024-07-11 08:57:00,11,7,08:57:00,24.2,99,26710,7.6,646,328,26.5,6
2024-07-11 08:59:00,11,8,08:59:00,24.9,99,24380,7.6,645,322,26.5,4
2024-07-11 08:59:00,11,8,08:59:00,29.8,72,19350,6.9,673,340,23.9,6
2024-07-11 09:01:00,11,9,09:01:00,24.8,99,24620,7.6,645,322,26.5,4
2024-07-11 09:01:00,11,9,09:01:00,29.2,72,18370,6.9,655,327,23.9,6
2024-07-11 09:03:00,11,10,09:03:00,29.2,72,17390,6.9,700,350,23.9,7
2024-07-11 09:03:00,11,10,09:03:00,24.5,99,24180,7.6,647,323,26.5,6
2024-07-11 09:28:00,11,1,09:28:00,26.8,72,17820,6.9,677,340,26.1,4
2024-07-11 09:28:00,11,1,09:28:00,26.8,72,17820,6.9,677,340,26.1,6
2024-07-11 09:29:00,11,2,09:29:00,26.6,72,16490,6.9,677,338,26.1,5
2024-07-11 09:29:00,11,10,09:29:00,26.9,72,15850,6.9,677,338,26.1,6
2024-07-11 09:31:00,11,3,09:31:00,26.4,72,15160,6.9,678,334,26.1,5
2024-07-11 09:32:00,11,4,09:32:00,26.2,72,13830,6.9,677,338,26.1,4
2024-07-11 09:32:00,11,4,09:32:00,26.2,72,13830,6.9,677,338,26.1,5
2024-07-11 09:33:00,11,5,09:33:00,26.2,72,12500,6.9,673,340,26.1,4
2024-07-11 09:33:00,11,5,09:33:00,26.2,72,12500,6.9,673,340,26.1,5
2024-07-11 09:34:00,11,6,09:34:00,26.9,72,11170,6.9,673,336,26.1,6
2024-07-11 09:34:00,11,6,09:34:00,26.9,72,11170,6.9,673,336,26.1,5
2024-07-11 09:36:00,11,7,09:36:00,26.8,72,19840,6.9,677,340,26.1,5
2024-07-11 09:36:00,11,7,09:36:00,26.8,72,19840,6.9,677,340,26.1,6
2024-07-11 09:39:00,11,8,09:39:00,26.8,72,18510,6.9,677,338,26.1,6
2024-07-11 09:39:00,11,8,09:39:00,26.8,72,18510,6.9,677,338,26.1,4
2024-07-11 09:42:00,11,9,09:42:00,26.2,72,17180,6.9,673,340,26.1,4
2024-07-11 09:42:00,11,9,09:42:00,26.2,72,17180,6.9,673,340,26.1,6
2024-07-11 11:51:00,11,1,11:51:00,27.1,99,28440,6.7,670,328,27.5,6
2024-07-11 11:51:00,11,1,11:51:00,27.1,99,28440,6.7,920,460,30.4,4
2024-07-11 11:53:00,11,2,11:53:00,27.3,99,27820,6.7,660,330,27.5,6
2024-07-11 11:53:00,11,2,11:53:00,27.3,99,27820,6.7,926,483,30.4,5
2024-07-11 11:55:00,11,3,11:55:00,27.5,99,27200,6.7,656,328,27.5,6
2024-07-11 11:55:00,11,3,11:55:00,27.5,99,27200,6.7,926,459,30.4,5
2024-07-11 11:57:00,11,4,11:57:00,27.7,99,26580,6.7,642,320,27.5,6
2024-07-11 11:57:00,11,4,11:57:00,27.7,99,26580,6.7,921,464,30.4,4
2024-07-11 11:59:00,11,5,11:59:00,27.9,99,25960,6.7,645,322,27.5,6
2024-07-11 11:59:00,11,5,11:59:00,27.9,99,25960,6.7,922,463,30.4,5
2024-07-11 12:03:00,11,6,12:03:00,27.1,99,25340,6.7,652,326,27.5,7
2024-07-11 12:03:00,11,1,12:03:00,27.1,99,25340,6.7,972,486,30.4,5
2024-07-11 12:04:00,11,7,12:04:00,27.3,99,24720,6.7,644,322,27.5,7
2024-07-11 12:04:00,11,2,12:04:00,27.3,99,24720,6.7,974,487,30.4,6
2024-07-11 12:05:00,11,3,12:05:00,27.5,99,24100,6.7,976,488,30.4,4
2024-07-11 12:05:00,11,8,12:05:00,27.5,99,24100,6.7,687,344,27.5,6
2024-07-11 12:06:00,11,9,12:06:00,27.7,99,23480,6.7,659,329,27.5,6
2024-07-11 12:06:00,11,4,12:06:00,27.7,99,23480,6.7,978,489,30.4,4
2024-07-11 12:07:00,11,10,12:07:00,27.9,99,22860,6.7,614,308,27.5,7
2024-07-11 12:07:00,11,5,12:07:00,27.9,99,22860,6.7,977,488,30.4,6
2024-07-11 12:14:00,11,1,12:14:00,30.8,55,44630,7.1,652,326,30.4,6
2024-07-11 12:14:00,11,1,12:14:00,25.1,93,43600,7.1,677,340,27.5,4
2024-07-11 12:15:00,11,2,12:15:00,30.2,55,45510,7.1,656,328,30.4,5
2024-07-11 12:17:00,11,4,12:17:00,25.7,93,44500,7.1,677,338,27.5,4
2024-07-11 12:17:00,11,4,12:17:00,30.1,55,47270,7.1,642,320,30.4,5
2024-07-11 12:18:00,11,5,12:18:00,25.9,93,44800,7.1,673,340,27.5,5
2024-07-11 12:18:00,11,5,12:18:00,30.8,55,48150,7.1,645,322,30.4,4
2024-07-11 12:21:00,11,7,12:21:00,30.5,55,49910,7.1,642,321,30.4,5
2024-07-11 12:21:00,11,6,12:21:00,30.9,55,49030,7.1,645,322,30.4,6
2024-07-11 12:22:00,11,8,12:22:00,25.1,93,45700,7.1,677,338,27.5,4
2024-07-11 12:22:00,11,8,12:22:00,30.7,55,40790,7.1,645,322,30.4,6
2024-07-11 12:24:00,11,9,12:24:00,30.7,55,41670,7.1,645,322,30.4,6
2024-07-11 12:24:00,11,9,12:24:00,25.3,93,46000,7.1,673,340,27.5,4
2024-07-11 12:25:00,11,10,12:25:00,30.1,55,42550,7.1,646,328,30.4,6
2024-07-11 14:06:00,11,1,14:06:00,28.8,84,33790,7.2,686,350,31.1,4
2024-07-11 14:06:00,11,1,14:06:00,29.8,45,54130,7.1,621,310,31.5,6
2024-07-11 14:08:00,11,2,14:08:00,28.6,84,33590,7.2,673,340,31.1,5
2024-07-11 14:08:00,11,2,14:08:00,29.6,45,55220,7.1,610,305,31.5,6
2024-07-11 14:11:00,11,3,14:11:00,28.4,84,33390,7.2,681,348,31.1,5
2024-07-11 14:11:00,11,3,14:11:00,29.4,45,56310,7.1,649,324,31.5,6
2024-07-11 14:12:00,11,4,14:12:00,28.2,84,33190,7.2,668,334,31.1,4
2024-07-11 14:12:00,11,4,14:12:00,29.2,45,57400,7.1,682,341,31.5,6
2024-07-11 14:14:00,11,5,14:14:00,28.2,84,32990,7.2,673,340,31.1,5
2024-07-11 14:14:00,11,5,14:14:00,29.2,45,58490,7.1,677,338,31.5,6
2024-07-11 14:16:00,11,6,14:16:00,29.9,45,59580,7.1,652,326,31.5,7
2024-07-11 14:16:00,11,6,14:16:00,28.9,84,32790,7.2,686,350,31.1,5
2024-07-11 14:18:00,11,7,14:18:00,28.8,84,32590,7.2,673,340,31.1,6
2024-07-11 14:18:00,11,7,14:18:00,29.8,45,50670,7.1,647,323,31.5,7
2024-07-11 14:21:00,11,8,14:21:00,29.8,45,51760,7.1,665,332,31.5,6
2024-07-11 14:21:00,11,8,14:21:00,28.8,84,32390,7.2,677,338,31.1,4
2024-07-11 14:22:00,11,9,14:22:00,29.2,45,52850,7.1,659,329,31.5,6
2024-07-11 14:22:00,11,9,14:22:00,28.2,84,32190,7.2,681,348,31.1,4
2024-07-11 14:24:00,11,10,14:24:00,29.2,45,53940,7.1,664,332,31.5,7
2024-07-11 14:24:00,11,10,14:24:00,28.2,84,31990,7.2,673,340,31.1,6
2024-07-11 14:27:00,11,1,14:27:00,31.2,70,33730,7.1,667,338,31.1,6
2024-07-11 14:27:00,11,1,14:27:00,31.2,70,33730,7.1,667,338,31.1,4
2024-07-11 14:28:00,11,2,14:28:00,32.6,70,36210,7.1,650,335,31.1,5
2024-07-11 14:29:00,11,3,14:29:00,31.6,70,34180,7.1,664,332,31.1,5
2024-07-11 14:31:00,11,4,14:31:00,32.3,70,30520,7.1,655,327,31.1,5
2024-07-11 14:31:00,11,5,14:31:00,31.8,70,31070,7.1,665,332,31.1,4
2024-07-11 14:32:00,11,6,14:32:00,30.1,70,30510,7.1,664,332,31.1,6
2024-07-11 14:32:00,11,6,14:32:00,30.1,70,30510,7.1,664,332,31.1,5
2024-07-11 14:33:00,11,7,14:33:00,31.2,70,29950,7.1,659,329,31.1,6
2024-07-11 14:33:00,11,7,14:33:00,31.2,70,29950,7.1,659,329,31.1,5
2024-07-11 14:34:00,11,8,14:34:00,32.6,70,29390,7.1,664,332,31.1,4
2024-07-11 14:34:00,11,8,14:34:00,32.6,70,29390,7.1,664,332,31.1,6
2024-07-11 14:35:00,11,9,14:35:00,31.6,70,28830,7.1,652,326,31.1,4
2024-07-11 14:35:00,11,9,14:35:00,31.6,70,28830,7.1,652,326,31.1,6
2024-07-11 14:36:00,11,10,14:36:00,31.9,70,28270,7.1,664,332,31.1,6
2024-07-11 16:11:00,11,1,16:11:00,27.9,87,19010,7.3,977,488,34.1,4
2024-07-11 16:11:00,11,1,16:11:00,27.9,87,19010,7.3,608,304,28.9,6
2024-07-11 16:14:00,11,2,16:14:00,27.1,87,12840,7.3,970,485,34.1,5
2024-07-11 16:14:00,11,2,16:14:00,27.1,87,12840,7.3,668,334,28.9,6
2024-07-11 16:17:00,11,3,16:17:00,27.3,87,17110,7.3,967,482,34.1,5
2024-07-11 16:17:00,11,3,16:17:00,27.3,87,17110,7.3,677,336,28.9,6
2024-07-11 16:21:00,11,4,16:21:00,27.5,87,11440,7.3,621,310,28.9,6
2024-07-11 16:21:00,11,4,16:21:00,27.5,87,11440,7.3,964,482,34.1,4
2024-07-11 16:23:00,11,5,16:23:00,27.7,87,13280,7.3,665,332,28.9,6
2024-07-11 16:23:00,11,5,16:23:00,27.7,87,13280,7.3,967,483,34.1,5
2024-07-11 16:26:00,11,6,16:26:00,27.9,87,10220,7.3,646,323,28.9,7
2024-07-11 16:26:00,11,1,16:26:00,27.9,87,10220,7.3,1515,757,34.1,5
2024-07-11 16:29:00,11,7,16:29:00,27.8,87,11370,7.3,623,311,28.9,7
2024-07-11 16:29:00,11,2,16:29:00,27.8,87,11370,7.3,1529,764,34.1,6
2024-07-11 16:31:00,11,8,16:31:00,27.6,87,11970,7.3,659,329,28.9,6
2024-07-11 16:31:00,11,3,16:31:00,27.6,87,11970,7.3,1543,771,34.1,4
2024-07-11 16:33:00,11,1,16:33:00,25.1,54,57810,7.3,642,320,34.1,6
2024-07-11 16:33:00,11,1,16:33:00,27.9,86,22240,7.4,678,334,28.9,4
2024-07-11 16:34:00,11,2,16:34:00,25.3,54,57120,7.3,645,322,34.1,5
2024-07-11 16:35:00,11,10,16:35:00,27.2,87,10900,7.3,656,328,28.9,7
2024-07-11 16:35:00,11,5,16:35:00,27.2,87,10900,7.3,1571,785,34.1,6
2024-07-11 16:35:00,11,3,16:35:00,25.5,54,56430,7.3,645,322,34.1,5
2024-07-11 16:36:00,11,4,16:36:00,25.7,54,55740,7.3,642,321,34.1,5
2024-07-11 16:36:00,11,4,16:36:00,27.5,86,25870,7.4,677,338,28.9,4
2024-07-11 16:37:00,11,5,16:37:00,27.7,86,27080,7.4,682,341,28.9,5
2024-07-11 16:37:00,11,5,16:37:00,25.9,54,55050,7.3,645,322,34.1,4
2024-07-11 16:38:00,11,6,16:38:00,27.9,86,28290,7.4,682,341,28.9,5
2024-07-11 16:38:00,11,6,16:38:00,25.5,54,54360,7.3,645,322,34.1,6
2024-07-11 16:42:00,11,7,16:42:00,25.7,54,53670,7.3,646,328,34.1,5
2024-07-11 16:42:00,11,7,16:42:00,27.8,86,22860,7.4,673,340,28.9,6
2024-07-11 16:43:00,11,8,16:43:00,27.6,86,27430,7.4,677,338,28.9,4
2024-07-11 16:43:00,11,8,16:43:00,25.1,54,52980,7.3,645,322,34.1,6
2024-07-11 16:44:00,11,9,16:44:00,27.4,86,22000,7.4,681,348,28.9,4
2024-07-11 16:44:00,11,9,16:44:00,25.3,54,52290,7.3,645,322,34.1,6
2024-07-11 16:45:00,11,10,16:45:00,25.9,54,51600,7.3,647,323,34.1,6
2024-07-12 08:45:00,12,1,08:45:00,24.8,99,23200,7.6,954,494,23.1,4
2024-07-12 08:45:00,12,1,08:45:00,24.8,99,23200,7.1,642,320,26.5,7
2024-07-12 08:47:00,12,2,08:47:00,24.5,99,24590,7.1,645,322,26.5,6
2024-07-12 08:47:00,12,2,08:47:00,24.5,99,24590,7.6,956,478,23.1,5
2024-07-12 08:49:00,12,3,08:49:00,24.2,99,24760,7.1,645,322,26.5,6
2024-07-12 08:49:00,12,3,08:49:00,24.2,99,24760,7.6,958,479,23.1,5
2024-07-12 08:51:00,12,4,08:51:00,24.9,99,28210,7.1,642,321,26.5,7
2024-07-12 08:51:00,12,4,08:51:00,24.9,99,28210,7.6,960,480,23.1,4
2024-07-12 08:53:00,12,5,08:53:00,24.8,99,24510,7.1,645,322,26.5,6
2024-07-12 08:53:00,12,5,08:53:00,24.8,99,24510,7.6,962,481,23.1,5
2024-07-12 08:55:00,12,6,08:55:00,24.5,99,25120,7.1,645,322,26.5,7
2024-07-12 08:55:00,12,1,08:55:00,24.5,99,25120,7.6,1733,867,23.1,5
2024-07-12 08:55:00,12,1,08:55:00,25.1,99,25030,6.4,680,339,23.1,6
2024-07-12 08:55:00,12,1,08:55:00,25.1,99,25030,6.4,680,339,23.1,4
2024-07-12 08:57:00,12,7,08:57:00,24.2,99,26710,7.1,646,328,26.5,7
2024-07-12 08:57:00,12,2,08:57:00,25.3,99,21910,6.4,660,330,23.1,5
2024-07-12 08:57:00,12,2,08:57:00,24.2,99,26710,7.6,1742,871,23.1,6
2024-07-12 08:59:00,12,8,08:59:00,24.9,99,24380,7.1,645,322,26.5,7
2024-07-12 08:59:00,12,3,08:59:00,25.5,99,21060,6.4,652,326,23.1,5
2024-07-12 08:59:00,12,3,08:59:00,24.9,99,24380,7.6,1751,875,23.1,4
2024-07-12 09:01:00,12,4,09:01:00,24.8,99,24620,7.6,1765,884,23.1,4
2024-07-12 09:01:00,12,9,09:01:00,24.8,99,24620,7.1,645,322,26.5,6
2024-07-12 09:02:00,12,4,09:02:00,25.7,99,28330,6.4,656,328,23.1,5
2024-07-12 09:02:00,12,4,09:02:00,25.7,99,28330,6.4,656,328,23.1,4
2024-07-12 09:03:00,12,5,09:03:00,25.9,99,26400,6.4,660,330,23.1,5
2024-07-12 09:03:00,12,10,09:03:00,24.5,99,24180,7.1,647,323,26.5,7
2024-07-12 09:03:00,12,5,09:03:00,24.5,99,24180,7.6,1772,886,23.1,6
2024-07-12 09:04:00,12,6,09:04:00,25.5,99,22280,6.4,642,320,23.1,6
2024-07-12 09:04:00,12,6,09:04:00,25.5,99,22280,6.4,642,320,23.1,5
2024-07-12 09:05:00,12,7,09:05:00,25.7,99,26210,6.4,645,322,23.1,5
2024-07-12 09:05:00,12,7,09:05:00,25.7,99,26210,6.4,645,322,23.1,6
2024-07-12 09:06:00,12,8,09:06:00,25.1,99,22280,6.4,645,322,23.1,4
2024-07-12 09:06:00,12,8,09:06:00,25.1,99,22280,6.4,645,322,23.1,6
2024-07-12 09:07:00,12,9,09:07:00,25.3,99,29231,6.4,642,321,23.1,4
2024-07-12 09:07:00,12,9,09:07:00,25.3,99,29231,6.4,642,321,23.1,6
2024-07-12 09:08:00,12,10,09:08:00,25.9,99,27850,6.4,642,321,23.1,6
2024-07-12 11:56:00,12,1,11:56:00,27.1,55,50020,7.1,678,334,31.5,4
2024-07-12 11:56:00,12,1,11:56:00,27.1,55,50020,7.1,678,334,31.5,6
2024-07-12 11:58:00,12,2,11:58:00,27.3,55,51940,7.1,677,340,31.5,5
2024-07-12 12:01:00,12,3,12:01:00,27.5,55,53860,7.1,673,340,31.5,5
2024-07-12 12:03:00,12,4,12:03:00,27.7,55,55780,7.1,677,338,31.5,5
2024-07-12 12:03:00,12,4,12:03:00,27.7,55,55780,7.1,677,338,31.5,4
2024-07-12 12:05:00,12,5,12:05:00,27.9,55,57700,7.1,682,341,31.5,5
2024-07-12 12:07:00,12,6,12:07:00,27.1,55,59620,7.1,682,341,31.5,6
2024-07-12 12:07:00,12,6,12:07:00,27.1,55,59620,7.1,682,341,31.5,5
2024-07-12 12:09:00,12,7,12:09:00,27.3,55,51540,7.1,673,340,31.5,5
2024-07-12 12:09:00,12,7,12:09:00,27.3,55,51540,7.1,673,340,31.5,6
2024-07-12 12:11:00,12,8,12:11:00,27.5,55,53460,7.1,677,338,31.5,4
2024-07-12 12:11:00,12,8,12:11:00,27.5,55,53460,7.1,677,338,31.5,6
2024-07-12 12:13:00,12,9,12:13:00,27.7,55,55380,7.1,681,348,31.5,4
2024-07-12 12:13:00,12,9,12:13:00,27.7,55,55380,7.1,681,348,31.5,6
2024-07-12 12:14:00,12,1,12:14:00,25.1,93,43600,7.1,677,340,27.5,7
2024-07-12 12:14:00,12,1,12:14:00,25.1,93,43600,7.1,973,487,31.5,4
2024-07-12 12:15:00,12,2,12:15:00,25.3,93,43900,7.1,976,488,31.5,5
2024-07-12 12:15:00,12,10,12:15:00,27.9,55,57300,7.1,673,340,31.5,6
2024-07-12 12:17:00,12,4,12:17:00,25.7,93,44500,7.1,982,491,31.5,4
2024-07-12 12:17:00,12,4,12:17:00,25.7,93,44500,7.1,677,338,27.5,7
2024-07-12 12:18:00,12,5,12:18:00,25.9,93,44800,7.1,673,340,27.5,6
2024-07-12 12:18:00,12,5,12:18:00,25.9,93,44800,7.1,985,493,31.5,5
2024-07-12 12:21:00,12,2,12:21:00,25.7,93,45400,7.1,1758,879,31.5,6
2024-07-12 12:21:00,12,6,12:21:00,25.5,93,45100,7.1,673,336,27.5,7
2024-07-12 12:21:00,12,1,12:21:00,25.5,93,45100,7.1,1751,875,31.5,5
2024-07-12 12:22:00,12,8,12:22:00,25.1,93,45700,7.1,677,338,27.5,7
2024-07-12 12:22:00,12,3,12:22:00,25.1,93,45700,7.1,1765,884,31.5,4
2024-07-12 12:24:00,12,4,12:24:00,25.3,93,46000,7.1,1772,886,31.5,4
2024-07-12 12:24:00,12,9,12:24:00,25.3,93,46000,7.1,673,340,27.5,6
2024-07-12 12:25:00,12,5,12:25:00,25.9,93,46300,7.1,1779,888,31.5,6
2024-07-12 12:25:00,12,10,12:25:00,25.9,93,46300,7.1,677,338,27.5,7
2024-07-12 14:06:00,12,1,14:06:00,27.9,44,36580,7.1,686,350,32.6,4
2024-07-12 14:06:00,12,1,14:06:00,28.8,84,33790,7.2,686,350,31.1,7
2024-07-12 14:06:00,12,1,14:06:00,27.9,44,36580,7.1,686,350,32.6,6
2024-07-12 14:08:00,12,2,14:08:00,28.6,84,33590,7.2,673,340,31.1,6
2024-07-12 14:08:00,12,2,14:08:00,28.6,84,33590,7.2,918,459,32.6,5
2024-07-12 14:09:00,12,2,14:09:00,27.1,44,39660,7.1,673,340,32.6,5
2024-07-12 14:11:00,12,3,14:11:00,28.4,84,33390,7.2,914,460,32.6,5
2024-07-12 14:11:00,12,3,14:11:00,28.4,84,33390,7.2,681,348,31.1,6
2024-07-12 14:12:00,12,3,14:12:00,27.3,44,32740,7.1,681,348,32.6,5
2024-07-12 14:12:00,12,4,14:12:00,28.2,84,33190,7.2,668,334,31.1,7
2024-07-12 14:12:00,12,4,14:12:00,28.2,84,33190,7.2,915,455,32.6,4
2024-07-12 14:14:00,12,5,14:14:00,28.2,84,32990,7.2,673,340,31.1,6
2024-07-12 14:14:00,12,5,14:14:00,28.2,84,32990,7.2,915,457,32.6,5
2024-07-12 14:15:00,12,4,14:15:00,27.5,44,35820,7.1,668,334,32.6,4
2024-07-12 14:15:00,12,4,14:15:00,27.5,44,35820,7.1,668,334,32.6,5
2024-07-12 14:16:00,12,6,14:16:00,28.9,84,32790,7.2,686,350,31.1,7
2024-07-12 14:16:00,12,1,14:16:00,28.9,84,32790,7.2,1758,729,32.6,5
2024-07-12 14:18:00,12,7,14:18:00,28.8,84,32590,7.2,673,340,31.1,7
2024-07-12 14:18:00,12,5,14:18:00,27.7,44,38900,7.1,673,340,32.6,5
2024-07-12 14:18:00,12,2,14:18:00,28.8,84,32590,7.2,1774,737,32.6,6
2024-07-12 14:21:00,12,6,14:21:00,27.9,44,31980,7.1,686,350,32.6,6
2024-07-12 14:21:00,12,6,14:21:00,27.9,44,31980,7.1,686,350,32.6,5
2024-07-12 14:21:00,12,8,14:21:00,28.8,84,32390,7.2,677,338,31.1,7
2024-07-12 14:21:00,12,3,14:21:00,28.8,84,32390,7.2,1790,745,32.6,4
2024-07-12 14:22:00,12,4,14:22:00,28.2,84,32190,7.2,1758,729,32.6,4
2024-07-12 14:22:00,12,9,14:22:00,28.2,84,32190,7.2,681,348,31.1,6
2024-07-12 14:24:00,12,7,14:24:00,27.8,44,35060,7.1,673,340,32.6,6
2024-07-12 14:24:00,12,7,14:24:00,27.8,44,35060,7.1,673,340,32.6,5
2024-07-12 14:24:00,12,10,14:24:00,28.2,84,31990,7.2,673,340,31.1,7
2024-07-12 14:27:00,12,8,14:27:00,27.6,44,38140,7.1,677,338,32.6,6
2024-07-12 14:27:00,12,8,14:27:00,27.6,44,38140,7.1,677,338,32.6,4
2024-07-12 14:31:00,12,9,14:31:00,27.4,44,31220,7.1,681,348,32.6,4
2024-07-12 14:31:00,12,9,14:31:00,27.4,44,31220,7.1,681,348,32.6,6
2024-07-12 14:33:00,12,10,14:33:00,27.2,44,34300,7.1,673,340,32.6,6
2024-07-12 16:14:00,12,1,16:14:00,28.8,54,10900,6.7,664,332,32.6,6
2024-07-12 16:14:00,12,1,16:14:00,28.8,54,10900,6.7,664,332,32.6,4
2024-07-12 16:16:00,12,2,16:16:00,28.6,54,14890,6.7,655,327,32.6,5
2024-07-12 16:18:00,12,3,16:18:00,28.4,54,18880,6.7,665,332,32.6,5
2024-07-12 16:21:00,12,4,16:21:00,28.2,54,12870,6.7,664,332,32.6,4
2024-07-12 16:21:00,12,4,16:21:00,28.2,54,12870,6.7,664,332,32.6,5
2024-07-12 16:22:00,12,5,16:22:00,28.2,54,16860,6.7,659,329,32.6,5
2024-07-12 16:24:00,12,6,16:24:00,28.9,54,10850,6.7,664,332,32.6,6
2024-07-12 16:24:00,12,6,16:24:00,28.9,54,10850,6.7,664,332,32.6,5
2024-07-12 16:26:00,12,7,16:26:00,28.8,54,14840,6.7,660,330,32.6,6
2024-07-12 16:26:00,12,7,16:26:00,28.8,54,14840,6.7,660,330,32.6,5
2024-07-12 16:28:00,12,8,16:28:00,28.8,54,18830,6.7,652,326,32.6,4
2024-07-12 16:28:00,12,8,16:28:00,28.8,54,18830,6.7,652,326,32.6,6
2024-07-12 16:29:00,12,9,16:29:00,28.2,54,12820,6.7,656,328,32.6,4
2024-07-12 16:29:00,12,9,16:29:00,28.2,54,12820,6.7,656,328,32.6,6
2024-07-12 16:32:00,12,10,16:32:00,28.2,54,16810,6.7,660,330,32.6,6
2024-07-12 16:33:00,12,1,16:33:00,27.9,86,22240,7.4,922,476,32.6,4
2024-07-12 16:33:00,12,1,16:33:00,27.9,86,22240,7.4,678,334,28.9,7
2024-07-12 16:34:00,12,2,16:34:00,27.1,86,23450,7.4,929,464,32.6,5
2024-07-12 16:34:00,12,2,16:34:00,27.1,86,23450,7.4,677,340,28.9,6
2024-07-12 16:35:00,12,3,16:35:00,27.3,86,24660,7.4,673,340,28.9,6
2024-07-12 16:35:00,12,3,16:35:00,27.3,86,24660,7.4,921,461,32.6,5
2024-07-12 16:36:00,12,4,16:36:00,27.5,86,25870,7.4,677,338,28.9,7
2024-07-12 16:36:00,12,4,16:36:00,27.5,86,25870,7.4,928,464,32.6,4
2024-07-12 16:37:00,12,5,16:37:00,27.7,86,27080,7.4,682,341,28.9,6
2024-07-12 16:37:00,12,5,16:37:00,27.7,86,27080,7.4,922,461,32.6,5
2024-07-12 16:38:00,12,6,16:38:00,27.9,86,28290,7.4,682,341,28.9,7
2024-07-12 16:38:00,12,1,16:38:00,27.9,86,28290,7.4,1733,867,32.6,5
2024-07-12 16:42:00,12,2,16:42:00,27.8,86,22860,7.4,1742,871,32.6,6
2024-07-12 16:42:00,12,7,16:42:00,27.8,86,22860,7.4,673,340,28.9,7
