day,hole,time,temperature,humidity,light,pH,EC,TDS,WaterTemp,Label,LeafCount
23,3,14.29,25.6,91,9915,7.2,1589,794,27.2,Selada,10
23,4,14.31,25.3,91,9923,7.2,1575,797,27.2,Selada,9
23,5,14.31,25.8,91,9931,7.2,1587,793,27.2,Selada,10
23,6,14.32,25.1,91,9939,7.2,1574,787,27.2,Selada,10
23,7,14.33,25.2,91,9947,7.2,1589,794,27.2,Selada,9
23,8,14.34,25.6,91,9955,7.2,1597,798,27.2,Selada,10
23,9,14.35,25.6,91,9963,7.2,1589,794,27.2,Selada,10
23,10,14.36,25.9,91,9971,7.2,1575,797,27.2,Selada,11
23,1,16.14,25.1,99,19910,7.1,1591,798,26.3,Selada,10
23,2,16.16,25.3,99,15800,7.1,1597,802,26.3,Selada,10
23,3,16.18,25.5,99,11690,7.1,1587,793,26.3,Selada,10
23,4,16.21,25.7,99,17580,7.1,1591,795,26.3,Selada,9
23,5,16.22,25.9,99,13470,7.1,1561,780,26.3,Selada,10
23,6,16.24,25.5,99,13640,7.1,1570,785,26.3,Selada,10
23,7,16.26,25.7,99,14750,7.1,1617,808,26.3,Selada,9
23,8,16.28,25.1,99,18860,7.1,1771,800,26.3,Selada,10
23,9,16.29,25.3,99,12970,7.1,1585,729,26.3,Selada,10
23,10,16.32,25.9,99,17080,7.1,1578,784,26.3,Selada,11
24,1,8.55,26.8,72,17820,6.8,1134,567,26.1,Selada,11
24,2,8.57,26.6,72,16490,6.8,1127,563,26.1,Selada,10
24,3,8.59,26.4,72,15160,6.8,1142,571,26.1,Selada,10
24,4,9.02,26.2,72,13830,6.8,1149,574,26.1,Selada,10
24,5,9.03,26.2,72,12500,6.8,1160,580,26.1,Selada,10
24,6,9.04,26.9,72,11170,6.8,1149,574,26.1,Selada,10
24,7,9.05,26.8,72,19840,6.8,1132,563,26.1,Selada,10
24,8,9.06,26.8,72,18510,6.8,1147,573,26.1,Selada,11
24,9,9.07,26.2,72,17180,6.8,1129,564,26.1,Selada,10
24,10,9.08,26.9,72,15850,6.8,1112,556,26.1,Selada,11
24,1,11.51,30.8,58,44630,6.9,1130,565,28.4,Selada,11
24,2,11.53,30.2,58,45510,6.9,1132,566,28.4,Selada,10
24,3,11.55,30.6,58,46390,6.9,1129,564,28.4,Selada,10
24,4,11.57,30.1,58,47270,6.9,1143,571,28.3,Selada,10
24,5,11.59,30.8,58,48150,6.9,1160,580,28.3,Selada,10
24,6,12.03,30.9,58,49030,6.9,1147,573,28.3,Selada,10
24,7,12.04,30.5,58,49910,6.9,1129,564,28.3,Selada,10
24,8,12.05,30.7,58,40790,6.9,1112,556,28.3,Selada,11
24,9,12.06,30.7,58,41670,6.9,1149,574,28.3,Selada,10
24,10,12.07,30.1,58,42550,6.9,1160,580,28.3,Selada,11
24,1,14.27,31.2,66,33730,7.2,1149,574,28.1,Selada,11
24,2,14.28,32.6,66,36210,7.2,1132,563,28.1,Selada,10
24,3,14.29,31.6,66,34180,7.2,1147,573,28.1,Selada,10
24,4,14.31,32.3,66,30520,7.2,1134,567,28.1,Selada,10
24,5,14.31,31.8,66,31070,7.2,1127,563,28.1,Selada,10
24,6,14.32,30.1,66,30510,7.2,1142,571,28.1,Selada,10
24,7,14.33,31.2,66,29950,7.2,1149,574,28.1,Selada,10
24,8,14.34,32.6,66,29390,7.2,1160,580,28.2,Selada,11
24,9,14.35,31.6,66,28830,7.2,1149,574,28.2,Selada,10
24,10,14.36,31.9,66,28270,7.2,1132,563,28.2,Selada,11
24,1,16.14,25.1,99,19910,7.1,1587,793,26.3,Selada,11
24,2,16.16,25.3,99,15800,7.1,1597,802,26.3,Selada,10
24,3,16.18,25.5,99,11690,7.1,1587,793,26.3,Selada,10
24,4,16.21,25.7,99,17580,7.1,1591,795,26.3,Selada,10
24,5,16.22,25.9,99,13470,7.1,1561,780,26.4,Selada,10
24,6,16.24,25.5,99,13640,7.1,1570,785,26.3,Selada,10
24,7,16.26,25.7,99,14750,7.1,1570,785,26.3,Selada,10
24,8,16.28,25.1,99,18860,7.1,1585,729,26.3,Selada,11
24,9,16.29,25.3,99,12970,7.1,1585,729,26.4,Selada,10
24,10,16.32,25.9,99,17080,7.1,1578,784,26.3,Selada,11
25,1,7.47,27.4,92,10380,7.2,1582,791,27.2,Selada,11
25,2,7.49,27.4,92,10290,7.2,1572,786,27.2,Selada,10
25,3,7.51,27.8,92,10200,7.2,1566,783,27.2,Selada,10
25,4,7.53,27.4,92,10110,7.2,1573,786,27.2,Selada,10
25,5,7.55,27.4,92,10020,7.2,1511,755,27.2,Selada,11
25,6,7.57,27.3,92,10930,7.2,1494,750,27.2,Selada,10
25,7,7.59,27.4,92,10840,7.2,1474,737,27.1,Selada,10
25,8,8.01,27.8,92,10750,7.2,1599,799,27.2,Selada,11
25,9,8.02,27.4,92,10660,7.2,1597,798,27.2,Selada,11
25,10,8.04,27.5,92,10570,7.2,1519,759,27.2,Selada,11
25,1,11.52,28.9,63,11430,7.3,1540,770,28.7,Selada,11
25,2,11.54,28.2,63,11250,7.3,1583,760,28.7,Selada,10
25,3,11.56,28.3,63,11070,7.3,1538,769,28.8,Selada,10
25,4,11.58,28.5,63,10890,7.3,1538,769,28.7,Selada,10
25,5,12.01,28.2,63,10710,7.3,1498,749,28.7,Selada,11
25,6,12.03,28.1,63,10530,7.3,1389,694,28.7,Selada,10
25,7,12.05,28.9,63,10350,7.3,1585,729,28.7,Selada,10
25,8,12.07,28.8,63,10170,7.3,1578,784,28.8,Selada,11
25,9,12.09,28.7,63,11990,7.3,1550,775,28.7,Selada,11
25,10,12.11,28.6,63,11810,7.3,1555,777,28.7,Selada,11
25,1,14.39,29.9,51,14590,7.1,1550,775,28.9,Selada,11
25,2,14.41,29.2,51,14470,7.1,1561,780,28.9,Selada,10
25,3,14.43,29.3,51,14350,7.1,1589,794,28.9,Selada,10
25,4,14.45,29.5,51,14230,7.1,1547,787,28.9,Selada,10
25,5,14.47,29.6,51,14110,7.1,1547,787,28.9,Selada,11
25,6,14.49,29.9,51,14990,7.1,1581,790,28.9,Selada,10
25,7,14.51,29.1,51,14870,7.1,1566,783,28.9,Selada,10
25,8,14.53,29.4,51,14750,7.1,1573,786,28.9,Selada,11
25,9,14.55,29.5,51,14630,7.1,1511,755,28.9,Selada,11
25,10,14.57,29.7,51,14510,7.1,1599,799,28.9,Selada,11
25,1,16.24,28.9,77,167200,6.9,1547,787,29.2,Selada,11
25,2,16.26,28.1,77,164390,6.9,1581,790,29.2,Selada,10
25,3,16.28,28.3,77,161580,6.9,1597,798,29.1,Selada,10
25,4,16.31,28.5,77,168770,6.9,1580,790,29.1,Selada,10
25,5,16.32,28.7,77,165960,6.9,1580,790,29.1,Selada,11
25,6,16.34,28.9,77,163150,6.9,1515,757,29.1,Selada,10
25,7,16.36,28.1,77,160340,6.9,1515,757,29.1,Selada,10
25,8,16.38,28.3,77,167530,6.9,1522,761,29.1,Selada,11
25,9,16.41,28.5,77,164720,6.9,1555,790,29.1,Selada,11
25,10,16.42,28.7,77,161910,6.9,1555,790,29.1,Selada,11
26,1,7.37,26.6,76,31450,6.8,1580,790,27.6,Selada,11
26,2,7.39,26.4,76,31870,6.8,1588,794,27.6,Selada,11
26,3,7.41,26.2,76,31290,6.8,1573,784,27.6,Selada,11
26,4,7.43,26.1,76,31710,6.8,1628,814,27.6,Selada,10
26,5,7.45,26.8,76,31130,6.8,1620,810,27.6,Selada,11
26,6,7.47,26.6,76,31550,6.8,1585,792,27.6,Selada,10
26,7,7.49,26.4,76,31970,6.8,1585,792,27.6,Selada,11
26,8,7.51,26.2,76,31390,6.8,1587,793,27.6,Selada,11
26,9,7.53,26.4,76,31810,6.8,1591,795,27.6,Selada,11
26,10,7.55,26.8,76,31230,6.8,1589,794,27.6,Selada,11
26,1,11.41,25.8,60,23830,7.0,1589,794,26.6,Selada,11
26,2,11.43,25.4,60,23380,7.0,1631,815,26.6,Selada,11
26,3,11.45,25.2,60,23930,7.0,1631,816,26.6,Selada,11
26,4,11.47,25.6,60,23480,7.0,1582,791,26.6,Selada,11
26,5,11.49,25.2,60,23030,7.0,1572,786,26.6,Selada,11
26,6,11.51,25.8,60,23580,7.0,1585,729,26.6,Selada,11
26,7,11.53,25.4,60,23130,7.0,1578,784,26.6,Selada,11
26,8,11.55,25.7,60,23680,7.0,1550,775,26.6,Selada,12
26,9,11.57,25.6,60,23230,7.0,1555,777,26.6,Selada,12
26,10,11.59,25.2,60,23780,7.0,1550,775,26.6,Selada,12
26,1,15.08,27.4,58,17380,7.2,1561,780,27.3,Selada,11
26,2,15.09,27.6,58,17120,7.2,1589,794,27.3,Selada,11
26,3,15.11,27.8,58,17860,7.2,1547,787,27.3,Selada,11
26,4,15.11,27.4,58,17600,7.2,1547,787,27.3,Selada,11
26,5,15.12,27.2,58,17340,7.2,1581,790,27.3,Selada,11
26,6,15.13,27.4,58,17080,7.2,1540,770,27.3,Selada,11
26,7,15.14,27.6,58,17820,7.2,1583,760,27.3,Selada,11
26,8,15.15,27.8,58,17560,7.2,1538,769,27.3,Selada,12
26,9,15.16,27.7,58,17300,7.2,1538,769,27.3,Selada,12
26,10,15.17,27.2,58,17040,7.2,1538,769,27.3,Selada,12
26,1,16.39,28.5,77,25110,7.1,1585,729,27.8,Selada,11
26,2,16.41,28.2,77,23980,7.1,1585,729,27.8,Selada,11
26,3,16.43,28.9,77,22850,7.1,1578,784,27.8,Selada,11
26,4,16.45,28.6,77,23720,7.1,1550,775,27.8,Selada,11
26,5,16.47,28.3,77,22590,7.1,1555,777,27.8,Selada,11
26,6,16.49,28.1,77,29460,7.1,1550,775,27.8,Selada,11
26,7,16.51,28.7,77,28330,7.1,1561,780,27.8,Selada,11
26,8,16.53,28.4,77,27200,7.1,1589,794,27.8,Selada,12
26,9,16.55,28.3,77,26070,7.1,1547,787,27.8,Selada,12
26,10,16.57,28.8,77,24940,7.1,1591,798,27.8,Selada,12
27,1,8.44,24.2,88,13540,7.3,1597,802,24.8,Selada,12
27,2,8.45,24.6,88,14270,7.3,1587,793,24.8,Selada,11
27,3,8.46,24.5,88,13560,7.3,1591,795,24.8,Selada,11
27,4,8.47,24.4,88,15730,7.3,1589,794,24.8,Selada,11
27,5,8.49,24.8,88,13460,7.3,1575,797,24.8,Selada,11
27,6,8.51,24.2,88,15190,7.3,1587,793,24.8,Selada,11
27,7,8.53,24.4,88,14920,7.3,1574,787,24.8,Selada,11
27,8,8.55,24.8,88,13650,7.3,1572,786,24.8,Selada,12
27,9,8.57,24.6,88,13380,7.3,1573,786,24.8,Selada,12
27,10,8.59,24.2,88,13110,7.3,1581,790,24.8,Selada,12
27,1,12.15,28.2,53,16360,7.3,1597,798,28.7,Selada,12
27,2,12.17,28.1,53,19610,7.3,1561,780,28.7,Selada,11
27,3,12.19,28.5,53,12860,7.2,1570,785,28.7,Selada,11
27,4,12.21,28.9,53,16110,7.2,1617,808,28.7,Selada,11
27,5,12.23,28.8,53,19360,7.2,1568,784,28.7,Selada,11
27,6,12.25,28.7,53,12610,7.2,1568,784,28.7,Selada,11
27,7,12.27,28.6,53,15860,7.2,1566,783,28.7,Selada,11
27,8,12.29,28.5,53,19110,7.2,1573,786,28.7,Selada,12
27,9,12.31,28.4,53,12360,7.2,1511,755,28.7,Selada,12
27,10,12.33,28.3,53,15610,7.2,1511,755,28.7,Selada,12
27,1,14.48,29.3,54,43510,7.0,1599,799,28.9,Selada,12
27,2,14.49,29.1,54,41850,7.0,1599,799,28.9,Selada,11
27,3,14.5,29.9,54,40190,7.0,1597,798,28.9,Selada,11
27,4,14.51,29.2,54,48530,7.0,1519,759,28.9,Selada,11
27,5,14.52,29.5,54,46870,7.0,1540,770,28.9,Selada,11
27,6,14.53,29.8,54,45210,7.0,1583,760,28.9,Selada,11
27,7,14.54,29.1,54,43550,7.0,1580,790,28.9,Selada,11
27,8,14.55,29.9,54,41890,7.0,1580,790,28.9,Selada,12
27,9,14.56,29.7,54,40230,7.0,1515,757,28.9,Selada,12
27,10,14.57,29.5,54,48570,7.0,1522,761,28.9,Selada,12
27,1,16.38,29.3,50,22560,7.1,1522,761,27.6,Selada,12
27,2,16.39,29.1,50,21730,7.1,1581,790,27.6,Selada,11
27,3,16.41,29.9,50,20900,7.1,1597,798,27.6,Selada,11
27,4,16.44,29.1,50,20070,7.1,1580,790,27.6,Selada,11
27,5,16.47,29.5,50,23240,7.1,1580,790,27.6,Selada,11
27,6,16.5,29.3,50,28410,7.1,1580,790,27.6,Selada,11
27,7,16.53,29.1,50,27580,7.1,1515,757,27.6,Selada,11
27,8,16.56,29.9,50,25680,7.1,1522,761,27.6,Selada,12
27,9,16.59,29.7,50,25920,7.1,1522,761,27.6,Selada,12
27,10,17.02,25.5,50,25090,7.1,1555,790,27.6,Selada,12
28,1,7.58,26.8,92,19410,7.1,1595,799,25.7,Selada,12
28,2,8.01,26.8,92,19640,7.1,1595,799,25.7,Selada,12
28,3,8.04,26.2,92,19870,7.1,1580,790,25.7,Selada,11
28,4,8.07,26.9,92,10100,7.1,1588,794,25.7,Selada,12
28,5,8.11,26.6,92,10330,7.1,1573,784,25.7,Selada,11
28,6,8.13,26.4,92,10560,7.1,1628,814,25.7,Selada,11
28,7,8.16,26.2,92,10790,7.1,1620,810,25.7,Selada,12
28,8,8.19,26.2,92,11020,7.1,1589,794,25.7,Selada,12
28,9,8.22,26.9,92,11250,7.1,1547,787,25.7,Selada,12
28,10,8.25,26.8,92,11480,7.1,1550,775,25.7,Selada,13
28,1,12.03,28.7,81,32730,6.9,1581,790,25.2,Selada,12
28,2,12.07,28.6,81,32170,6.9,1597,798,25.2,Selada,12
28,3,12.11,28.5,81,32610,6.9,1580,790,25.2,Selada,11
28,4,12.15,28.4,81,32050,6.9,1555,790,25.2,Selada,12
28,5,12.19,28.3,81,32490,6.9,1555,790,25.2,Selada,11
28,6,12.23,28.2,81,32930,6.9,1585,792,25.2,Selada,11
28,7,12.27,28.1,81,32370,6.9,1587,793,25.2,Selada,12
28,8,12.31,28.9,81,32810,6.9,1591,795,25.2,Selada,12
28,9,12.35,28.9,81,32250,6.9,1572,786,25.2,Selada,12
28,10,12.39,28.8,81,32690,6.9,1573,786,25.2,Selada,13
28,1,14.36,27.9,62,24180,7.0,1519,759,26.3,Selada,12
28,2,14.38,27.3,62,24550,7.0,1540,770,26.3,Selada,12
28,3,14.41,27.1,62,24920,7.0,1583,760,26.3,Selada,11
28,4,14.42,27.2,62,24290,7.1,1538,769,26.3,Selada,12
28,5,14.44,27.3,62,24660,7.1,1568,784,26.3,Selada,11
28,6,14.46,27.4,62,24030,7.1,1574,787,26.3,Selada,11
28,7,14.48,27.5,62,24400,7.1,1574,787,26.3,Selada,12
28,8,14.51,27.6,62,24770,7.1,1589,794,26.3,Selada,12
28,9,14.52,27.7,62,24140,7.1,1547,787,26.3,Selada,12
28,10,14.54,27.8,62,24510,7.1,1550,775,26.3,Selada,13
28,1,16.31,27.9,50,21940,7.2,1555,777,26.2,Selada,12
28,2,16.33,27.8,50,21370,7.2,1550,775,26.2,Selada,12
28,3,16.35,27.1,50,21800,7.2,1561,780,26.2,Selada,11
28,4,16.37,27.2,50,21230,7.2,1566,783,26.2,Selada,12
28,5,16.39,27.4,50,21660,7.2,1573,786,26.2,Selada,11
28,6,16.41,27.4,50,21090,7.2,1511,755,26.2,Selada,11
28,7,16.43,27.5,50,21520,7.2,1578,784,26.2,Selada,12
28,8,16.45,27.6,50,21950,7.2,1595,799,26.2,Selada,12
28,9,16.47,27.7,50,21380,7.2,1599,799,26.2,Selada,12
28,10,16.49,27.8,50,21670,7.2,1578,784,26.2,Selada,13
29,1,8.55,24.2,90,19410,6.8,1578,784,23.8,Selada,13
29,2,8.57,24.6,90,19640,6.8,1595,799,23.8,Selada,12
29,3,8.59,24.6,90,19870,6.8,1580,790,23.8,Selada,12
29,4,9.02,24.3,90,10100,6.8,1588,794,23.8,Selada,12
29,5,9.03,24.8,90,10330,6.8,1573,784,23.8,Selada,11
29,6,9.04,24.1,90,10560,6.8,1548,774,23.8,Selada,12
29,7,9.05,24.2,90,10790,6.8,1528,764,23.8,Selada,12
29,8,9.06,24.6,90,11020,6.8,1589,794,23.8,Selada,13
29,9,9.07,24.6,90,11250,6.8,1547,787,23.8,Selada,12
29,10,9.08,24.9,90,11480,6.8,1547,787,23.8,Selada,13
29,1,11.51,25.1,66,17583,6.9,1555,777,24.4,Selada,13
29,2,11.53,25.3,66,17380,6.9,1550,775,24.4,Selada,12
29,3,11.55,25.5,66,17450,6.9,1561,780,24.4,Selada,12
29,4,11.57,25.7,66,19230,6.9,1566,783,24.4,Selada,12
29,5,11.59,25.9,66,15770,6.9,1573,786,24.4,Selada,11
29,6,12.03,25.5,66,18570,6.9,1511,755,24.4,Selada,12
29,7,12.04,25.7,66,11400,6.9,1566,783,24.4,Selada,12
29,8,12.05,25.1,66,11220,6.9,1573,786,24.4,Selada,13
29,9,12.06,25.3,66,18310,6.9,1599,799,24.4,Selada,12
29,10,12.07,25.9,66,21970,6.9,1597,798,24.4,Selada,13
29,1,14.27,26.8,44,21450,7.0,1581,790,25.7,Selada,13
29,2,14.28,26.6,44,21060,7.0,1597,798,25.7,Selada,12
29,3,14.29,26.4,44,23600,7.0,1589,794,25.7,Selada,12
29,4,14.31,26.2,44,23760,7.0,1575,797,25.7,Selada,12
29,5,14.31,26.2,44,21612,7.0,1587,793,25.7,Selada,11
29,6,14.32,26.9,44,21008,7.0,1574,787,25.7,Selada,12
29,7,14.33,26.8,44,21120,7.0,1589,794,25.7,Selada,12
29,8,14.34,26.8,44,21870,7.0,1555,777,25.7,Selada,13
29,9,14.35,26.2,44,21170,7.0,1550,775,25.7,Selada,12
29,10,14.36,26.9,44,21940,7.0,1561,780,25.7,Selada,13
29,1,16.14,27.4,42,33467,7.2,1566,783,24.8,Selada,13
29,2,16.16,27.1,42,33820,7.2,1573,786,24.8,Selada,12
29,3,16.18,27.4,42,33110,7.2,1511,755,24.8,Selada,12
29,4,16.21,27.4,42,33830,7.2,1599,799,24.8,Selada,12
29,5,16.22,27.1,42,33900,7.2,1578,784,24.8,Selada,11
29,6,16.24,27.4,42,33380,7.2,1595,799,24.8,Selada,12
29,7,16.26,27.4,42,33070,7.2,1580,790,24.8,Selada,12
29,8,16.28,27.8,42,33600,7.2,1588,794,24.8,Selada,13
29,9,16.29,27.6,42,33610,7.2,1573,784,24.8,Selada,12
29,10,16.32,27.4,42,33650,7.2,1589,794,24.8,Selada,13
30,1,9.28,26.9,98,19910,7.3,1599,799,25.5,Selada,13
30,2,9.29,26.8,98,15800,7.3,1597,798,25.5,Selada,13
30,3,9.31,26.8,98,11690,7.3,1519,759,25.5,Selada,12
30,4,9.32,26.2,98,17580,7.3,1540,770,25.5,Selada,12
30,5,9.33,26.9,98,13470,7.3,1583,760,25.5,Selada,12
30,6,9.34,26.8,98,13640,7.3,1538,769,25.5,Selada,12
30,7,9.36,26.6,98,14750,7.3,1568,784,25.5,Selada,13
30,8,9.39,26.4,98,18860,7.3,1574,787,25.5,Selada,13
30,9,9.42,26.2,98,12970,7.3,1589,794,25.5,Selada,13
30,10,9.29,26.2,98,17080,7.3,1547,787,25.5,Selada,14
30,1,11.51,27.4,78,29220,7.2,1550,775,26.8,Selada,13
30,2,11.53,27.8,78,29170,7.2,1591,798,26.8,Selada,13
30,3,11.55,27.6,78,29120,7.2,1597,802,26.8,Selada,12
30,4,11.57,27.4,78,29070,7.2,1587,793,26.8,Selada,12
30,5,11.59,27.4,78,29020,7.2,1591,795,26.8,Selada,12
30,6,12.03,27.1,78,29970,7.2,1561,780,26.8,Selada,12
30,7,12.04,27.4,78,29920,7.2,1570,785,26.8,Selada,13
30,8,12.05,27.4,78,29870,7.2,1585,729,26.8,Selada,13
30,9,12.06,27.1,78,29820,7.2,1578,784,26.8,Selada,13
30,10,12.07,27.4,78,29770,7.2,1595,799,26.8,Selada,14
30,1,14.27,29.3,56,34750,7.4,1580,790,27.3,Selada,13
30,2,14.28,29.7,56,34690,7.4,1588,794,27.3,Selada,13
30,3,14.29,28.1,56,34630,7.4,1573,784,27.3,Selada,12
30,4,14.31,29.5,56,34570,7.4,1589,794,27.3,Selada,12
30,5,14.31,29.9,56,34510,7.4,1547,787,27.3,Selada,12
30,6,14.32,29.5,56,34450,7.4,1550,775,27.3,Selada,12
30,7,14.33,29.7,56,34390,7.4,1555,777,27.3,Selada,13
30,8,14.34,29.1,56,34330,7.4,1550,775,27.3,Selada,13
30,9,14.35,29.5,56,34270,7.4,1561,780,27.3,Selada,13
30,10,14.36,29.9,56,34210,7.4,1566,783,27.3,Selada,14
30,1,16.33,28.3,55,33150,7.6,1573,786,28.1,Selada,13
30,2,16.34,28.5,55,33250,7.6,1511,755,28.1,Selada,13
30,3,16.35,28.7,55,33350,7.6,1599,799,28.1,Selada,12
30,4,16.36,28.9,55,33450,7.6,1597,798,28.1,Selada,12
30,5,16.37,28.1,55,33550,7.6,1581,790,28.1,Selada,12
30,6,16.38,28.3,55,33650,7.6,1597,798,28.1,Selada,12
30,7,16.42,28.5,55,33750,7.6,1589,794,28.1,Selada,13
30,8,16.43,28.7,55,33850,7.6,1575,797,28.1,Selada,13
30,9,16.44,28.9,55,33950,7.6,1587,793,28.1,Selada,13
30,10,16.45,28.1,55,34050,7.6,1574,787,28.1,Selada,14
31,1,9.28,25.6,91,17630,7.3,1547,787,23.4,Selada,14
31,2,9.29,25.3,91,17290,7.3,1550,775,23.4,Selada,13
31,3,9.31,25.8,91,17950,7.3,1555,777,23.4,Selada,13
31,4,9.32,25.1,91,17610,7.3,1550,775,23.4,Selada,13
31,5,9.33,25.2,91,17270,7.3,1561,780,23.4,Selada,13
31,6,9.34,25.6,91,17930,7.3,1566,783,23.4,Selada,13
31,7,9.36,25.6,91,17590,7.3,1573,786,23.4,Selada,13
31,8,9.39,25.9,91,17250,7.3,1511,755,23.4,Selada,14
31,9,9.42,25.1,91,17910,7.3,1599,799,23.4,Selada,13
31,10,9.29,25.3,91,17570,7.3,1597,798,23.4,Selada,14
31,1,11.51,26.8,83,32710,7.4,1519,759,24.9,Selada,14
31,2,11.53,26.6,83,32830,7.4,1540,770,24.9,Selada,13
31,3,11.55,26.4,83,32950,7.4,1583,760,24.9,Selada,13
31,4,11.57,26.2,83,32070,7.4,1538,769,24.9,Selada,13
31,5,11.59,26.2,83,32190,7.4,1568,784,24.9,Selada,13
31,6,12.03,26.9,83,32310,7.4,1574,787,24.9,Selada,13
31,7,12.04,26.8,83,32430,7.4,1589,794,24.9,Selada,13
31,8,12.05,26.8,83,32550,7.4,1547,787,24.9,Selada,14
31,9,12.06,26.2,83,32670,7.4,1550,775,24.9,Selada,13
31,10,12.07,26.9,83,32790,7.4,1591,798,24.9,Selada,14
31,1,14.27,27.4,59,49220,7.1,1597,802,24.5,Selada,14
31,2,14.28,27.1,59,49810,7.1,1587,793,24.5,Selada,13
31,3,14.29,27.4,59,40400,7.1,1591,795,24.5,Selada,13
31,4,14.31,27.4,59,40990,7.1,1561,780,24.5,Selada,13
31,5,14.31,27.1,59,41580,7.1,1570,785,24.5,Selada,13
31,6,14.32,27.4,59,42170,7.1,1585,729,24.5,Selada,13
31,7,14.33,27.4,59,42760,7.1,1578,784,24.5,Selada,13
31,8,14.34,27.8,59,43350,7.1,1595,799,24.5,Selada,14
31,9,14.35,27.6,59,43940,7.1,1580,790,24.5,Selada,13
31,10,14.36,27.4,59,44530,7.1,1588,794,24.5,Selada,14
31,1,16.14,26.8,55,37230,7.2,1573,784,23.1,Selada,14
31,2,16.16,26.6,55,37990,7.2,1589,794,23.1,Selada,13
31,3,16.18,26.4,55,37750,7.2,1547,787,23.1,Selada,13
31,4,16.21,26.2,55,37510,7.2,1550,775,23.1,Selada,13
31,5,16.22,26.2,55,37270,7.2,1555,777,23.1,Selada,13
31,6,16.24,26.9,55,37030,7.2,1550,775,23.1,Selada,13
31,7,16.26,26.8,55,37790,7.2,1561,780,23.1,Selada,13
31,8,16.28,26.8,55,37550,7.2,1566,783,23.1,Selada,14
31,9,16.29,26.2,55,37310,7.2,1573,786,23.1,Selada,13
31,10,16.32,26.9,55,37070,7.2,1511,755,23.1,Selada,14
32,1,8.55,24.2,96,12930,7.4,1587,793,22.9,Selada,14
32,2,8.57,24.6,96,12880,7.4,1591,795,22.9,Selada,13
32,3,8.59,24.7,96,12830,7.4,1561,780,22.9,Selada,13
32,4,9.02,24.4,96,12780,7.4,1570,785,22.9,Selada,13
32,5,9.03,24.7,96,12730,7.4,1585,729,22.9,Selada,13
32,6,9.04,24.2,96,12680,7.4,1578,784,22.9,Selada,13
32,7,9.05,24.6,96,12630,7.4,1595,799,22.9,Selada,13
32,8,9.06,24.9,96,12580,7.4,1580,790,22.9,Selada,14
32,9,9.07,24.4,96,12530,7.4,1588,794,22.9,Selada,14
32,10,9.08,24.8,96,12480,7.4,1573,784,22.9,Selada,14
32,1,11.51,25.5,70,21460,7.6,1589,794,22.7,Selada,14
32,2,11.53,25.7,70,21120,7.6,1547,787,22.7,Selada,13
32,3,11.55,25.9,70,21780,7.6,1550,775,22.7,Selada,13
32,4,11.57,25.5,70,21440,7.6,1581,790,22.7,Selada,13
32,5,11.59,25.7,70,21100,7.6,1597,798,22.7,Selada,13
32,6,12.03,25.1,70,21760,7.6,1580,790,22.7,Selada,13
32,7,12.04,25.3,70,21420,7.6,1555,790,22.7,Selada,13
32,8,12.05,25.9,70,21080,7.6,1585,792,22.7,Selada,14
32,9,12.06,25.5,70,21740,7.6,1587,793,22.7,Selada,14
32,10,12.07,25.1,70,21400,7.6,1591,795,22.7,Selada,14
32,1,14.27,26.2,68,38990,7.5,1572,786,23.8,Selada,14
32,2,14.28,26.6,68,38170,7.5,1573,786,23.8,Selada,13
32,3,14.29,26.6,68,38350,7.5,1519,759,23.8,Selada,13
32,4,14.31,26.3,68,38530,7.5,1540,770,23.8,Selada,13
32,5,14.31,26.8,68,38710,7.5,1583,760,23.8,Selada,13
32,6,14.32,26.1,68,38890,7.5,1538,769,23.8,Selada,13
32,7,14.33,26.2,68,38070,7.5,1568,784,23.8,Selada,13
32,8,14.34,26.6,68,38250,7.5,1574,787,23.8,Selada,14
32,9,14.35,26.6,68,38430,7.5,1589,794,23.8,Selada,14
32,10,14.36,26.9,68,38610,7.5,1547,787,23.8,Selada,14
32,1,16.33,27.1,65,28430,7.5,1550,775,27.1,Selada,14
32,2,16.34,27.3,65,28220,7.5,1555,777,27.1,Selada,13
32,3,16.35,27.5,65,28010,7.5,1550,775,27.1,Selada,13
32,4,16.36,27.7,65,27800,7.5,1561,780,27.1,Selada,13
32,5,16.37,27.9,65,27590,7.5,1566,783,27.1,Selada,13
32,6,16.38,27.5,65,27380,7.5,1573,786,27.1,Selada,13
32,7,16.42,27.7,65,27170,7.5,1511,755,27.1,Selada,13
32,8,16.43,27.1,65,27960,7.5,1599,799,27.1,Selada,14
32,9,16.44,27.3,65,27750,7.5,1578,784,27.1,Selada,14
32,10,16.45,27.9,65,27540,7.5,1589,794,27.1,Selada,14
33,1,8.55,24.8,99,19910,7.1,1589,794,23.6,Selada,14
33,2,8.57,24.2,99,15800,7.1,1555,777,23.6,Selada,13
33,3,8.59,24.6,99,11690,7.1,1550,775,23.6,Selada,14
33,4,9.02,24.1,99,17580,7.1,1561,780,23.6,Selada,13
33,5,9.03,24.8,99,13470,7.1,1566,783,23.6,Selada,14
33,6,9.04,24.9,99,13640,7.1,1573,786,23.6,Selada,14
33,7,9.05,24.5,99,14750,7.1,1511,755,23.6,Selada,15
33,8,9.06,24.7,99,18860,7.1,1599,799,23.6,Selada,15
33,9,9.07,24.7,99,12970,7.1,1578,784,23.6,Selada,14
