day,hole,time,temperature,humidity,light,pH,EC,TDS,WaterTemp,Label,LeafCount
34,2,16.16,27.3,58,41970,7.2,1797,890,25.4,Selada,14
34,3,16.18,27.5,58,41680,7.2,1795,897,25.4,Selada,11
34,4,16.21,27.4,58,41390,7.2,1792,871,25.4,Selada,9
34,5,16.22,27.2,58,41100,7.2,1792,870,25.4,Selada,10
34,1,16.24,27.9,58,41810,7.2,2287,1143,25.4,Selada,13
34,2,16.26,27.5,58,41520,7.2,2291,1145,25.4,Selada,14
34,3,16.28,27.1,58,41230,7.2,2281,1140,25.4,Selada,9
34,4,16.29,27.8,58,41940,7.2,2296,1148,25.4,Selada,13
34,5,16.32,27.9,58,41650,7.2,2291,1145,25.4,Selada,13
35,1,9.28,24.8,87,19910,7.4,1711,855,23.8,Selada,12
35,2,9.29,24.2,87,15800,7.4,1708,854,23.8,Selada,16
35,3,9.31,24.6,87,11690,7.4,1702,851,23.8,Selada,13
35,4,9.32,24.1,87,17580,7.4,1702,851,23.8,Selada,9
35,5,9.33,24.8,87,13470,7.4,1785,896,23.8,Selada,12
35,1,9.34,24.9,87,13640,7.4,2344,1172,23.8,Selada,15
35,2,9.36,24.5,87,14750,7.4,2353,1176,23.8,Selada,16
35,3,9.39,24.7,87,18860,7.4,2362,1180,23.8,Selada,10
35,4,9.42,24.7,87,12970,7.4,2353,1176,23.8,Selada,15
35,5,9.49,24.1,87,17080,7.4,2368,1184,23.8,Selada,15
35,1,12.14,25.9,61,21460,6.9,1719,846,26.6,Selada,12
35,2,12.15,25.1,61,21120,6.9,1705,852,26.6,Selada,16
35,3,12.15,25.3,61,21780,6.9,1726,881,26.6,Selada,13
35,4,12.17,25.5,61,21440,6.9,1768,884,26.6,Selada,9
35,5,12.18,25.7,61,21100,6.9,1728,882,26.6,Selada,12
35,1,12.21,25.9,61,21760,6.9,2353,1176,26.6,Selada,15
35,2,12.21,25.5,61,21420,6.9,2353,1176,26.6,Selada,16
35,3,12.22,25.7,61,21080,6.9,2358,1179,26.6,Selada,10
35,4,12.24,25.1,61,21740,6.9,2353,1176,26.6,Selada,15
35,5,12.25,25.3,61,21400,6.9,2353,1176,26.6,Selada,15
35,1,14.27,25.9,58,33150,6.8,1733,866,27.8,Selada,12
35,2,14.28,26.8,58,33250,6.8,1739,869,27.8,Selada,16
35,3,14.29,26.6,58,33350,6.8,1730,869,27.8,Selada,13
35,4,14.31,26.4,58,33450,6.8,1787,893,27.8,Selada,9
35,5,14.31,26.2,58,33550,6.8,1788,894,27.8,Selada,12
35,1,14.32,26.2,58,33650,6.8,2364,1182,27.8,Selada,15
35,2,14.33,26.9,58,33750,6.8,2364,1182,27.8,Selada,16
35,3,14.34,26.8,58,33850,6.8,2365,1183,27.8,Selada,10
35,4,14.35,26.8,58,33950,6.8,2372,1186,27.8,Selada,15
35,5,14.36,26.2,58,34050,6.8,2372,1186,27.8,Selada,15
35,1,16.33,26.9,57,49220,7.1,1745,872,30.0,Selada,12
35,2,16.34,27.2,57,49810,7.1,1735,867,30.0,Selada,16
35,3,16.35,27.6,57,40400,7.1,1753,876,30.0,Selada,13
35,4,16.36,27.6,57,40990,7.1,1771,885,30.0,Selada,9
35,5,16.37,27.3,57,41580,7.1,1729,864,30.0,Selada,12
35,1,16.38,27.8,57,42170,7.1,2358,1179,30.0,Selada,15
35,2,16.42,27.1,57,42760,7.1,2364,1182,30.0,Selada,16
35,3,16.43,27.2,57,43350,7.1,2365,1183,30.0,Selada,10
35,4,16.44,27.6,57,43940,7.1,2365,1183,30.0,Selada,15
35,5,16.45,27.6,57,44530,7.1,2372,1186,30.0,Selada,15
36,1,8.56,26.6,99,17630,7.5,1806,903,24.7,Selada,17
36,2,8.57,26.6,99,17290,7.5,1803,902,24.7,Selada,15
36,3,8.59,26.4,99,17950,7.5,1800,900,24.7,Selada,17
36,4,9.02,26.2,99,17610,7.5,1807,904,24.7,Selada,13
36,5,9.03,26.2,99,17270,7.5,1802,901,24.7,Selada,13
36,1,9.04,26.9,99,17930,7.5,2364,1182,24.7,Selada,16
36,2,9.05,26.8,99,17590,7.5,2365,1183,24.7,Selada,12
36,3,9.06,26.8,99,17250,7.5,2372,1186,24.7,Selada,13
36,4,9.07,26.2,99,17910,7.5,2358,1179,24.7,Selada,16
36,5,9.08,26.9,99,17570,7.5,2364,1182,24.7,Selada,19
36,1,12.14,25.6,76,29220,7.3,1812,906,26.8,Selada,17
36,2,12.15,24.2,76,29170,7.3,1813,906,26.8,Selada,15
36,3,12.15,24.6,76,29120,7.3,1814,907,26.8,Selada,17
36,4,12.17,24.1,76,29070,7.3,1815,906,26.8,Selada,13
36,5,12.18,24.8,76,29020,7.3,1816,908,26.8,Selada,13
36,1,12.21,24.9,76,29970,7.3,2365,1183,26.8,Selada,16
36,2,12.21,24.5,76,29920,7.3,2372,1186,26.8,Selada,12
36,3,12.22,24.7,76,29870,7.3,2372,1186,26.8,Selada,13
36,4,12.24,24.7,76,29820,7.3,2364,1182,26.8,Selada,16
36,5,12.25,24.1,76,29770,7.3,2364,1182,26.8,Selada,19
36,1,14.27,24.2,75,34750,7.4,1833,917,25.9,Selada,17
36,2,14.28,24.6,75,34690,7.4,1838,919,25.9,Selada,15
36,3,14.29,25.6,75,34630,7.4,1843,922,25.9,Selada,17
36,4,14.31,25.3,75,34570,7.4,1848,924,25.9,Selada,13
36,5,14.31,25.8,75,34510,7.4,1853,927,25.9,Selada,13
36,1,14.32,25.1,75,34450,7.4,2353,1176,25.9,Selada,16
36,2,14.33,25.2,75,34390,7.4,2358,1179,25.9,Selada,12
36,3,14.34,25.6,75,34330,7.4,2353,1176,25.9,Selada,13
36,4,14.35,25.6,75,34270,7.4,2356,1178,25.9,Selada,16
36,5,14.36,25.9,75,34210,7.4,2356,1178,25.9,Selada,19
36,1,16.33,30.8,55,43510,7.2,1824,912,29.8,Selada,17
36,2,16.34,30.2,55,41850,7.2,1859,929,29.8,Selada,15
36,3,16.35,30.6,55,40190,7.2,1886,943,29.8,Selada,17
36,4,16.36,30.1,55,48530,7.2,1877,938,29.8,Selada,13
36,5,16.37,30.8,55,46870,7.2,1859,929,29.8,Selada,13
36,1,16.38,30.9,55,45210,7.2,2358,1179,29.8,Selada,16
36,2,16.42,30.5,55,43550,7.2,2364,1182,29.8,Selada,12
36,3,16.43,30.7,55,41890,7.2,2365,1183,29.8,Selada,13
36,4,16.44,30.7,55,40230,7.2,2372,1186,29.8,Selada,16
36,5,16.45,30.1,55,48570,7.2,2372,1186,29.8,Selada,19
37,1,8.56,24.8,92,16360,7.1,1752,876,24.6,Selada,17
37,2,8.57,24.2,92,19610,7.1,1759,897,24.6,Selada,15
37,3,8.59,24.6,92,12860,7.1,1750,871,24.6,Selada,17
37,4,9.02,24.1,92,16110,7.1,1752,876,24.6,Selada,13
37,5,9.03,24.8,92,19360,7.1,1754,877,24.6,Selada,13
37,1,9.04,24.9,92,12610,7.1,2420,1210,24.6,Selada,16
37,2,9.05,24.5,92,15860,7.1,2420,1210,24.6,Selada,12
37,3,9.06,24.7,92,19110,7.1,2428,1214,24.6,Selada,13
37,4,9.07,24.7,92,12360,7.1,2424,1212,24.6,Selada,16
37,5,9.08,24.1,92,15610,7.1,2420,1210,24.6,Selada,19
37,1,12.14,25.5,77,27230,7.2,1754,877,24.2,Selada,17
37,2,12.15,25.2,77,27990,7.2,1765,882,24.2,Selada,15
37,3,12.15,25.6,77,27752,7.2,1769,885,24.2,Selada,17
37,4,12.17,25.5,77,27510,7.2,1769,884,24.2,Selada,13
37,5,12.18,25.7,77,27270,7.2,1778,889,24.2,Selada,13
37,1,12.21,25.7,77,27030,7.2,2414,1207,24.2,Selada,16
37,2,12.21,25.8,77,27790,7.2,2414,1207,24.2,Selada,12
37,3,12.22,25.7,77,27550,7.2,2418,1209,24.2,Selada,13
37,4,12.24,25.9,77,27310,7.2,2422,1211,24.2,Selada,16
37,5,12.25,25.6,77,27070,7.2,2420,1210,24.2,Selada,19
37,1,14.27,26.5,68,32710,7.4,1782,891,24.9,Selada,17
37,2,14.28,26.6,68,32830,7.4,1788,894,24.9,Selada,15
37,3,14.29,26.6,68,32950,7.4,1782,892,24.9,Selada,17
37,4,14.31,26.5,68,32070,7.4,1787,893,24.9,Selada,13
37,5,14.31,26.7,68,32190,7.4,1788,894,24.9,Selada,13
37,1,14.32,26.7,68,32310,7.4,2424,1212,24.9,Selada,16
37,2,14.33,26.8,68,32430,7.4,2420,1210,24.9,Selada,12
37,3,14.34,26.7,68,32550,7.4,2418,1209,24.9,Selada,13
37,4,14.35,26.9,68,32670,7.4,2422,1211,24.9,Selada,16
37,5,14.36,26.6,68,32790,7.4,2420,1210,24.9,Selada,19
37,1,16.33,25.6,54,49220,7.3,1795,897,24.1,Selada,17
37,2,16.34,25.3,54,49810,7.3,1797,890,24.1,Selada,15
37,3,16.35,25.8,54,40400,7.3,1795,897,24.1,Selada,17
37,4,16.36,25.1,54,40990,7.3,1792,871,24.1,Selada,13
37,5,16.37,25.2,54,41580,7.3,1792,870,24.1,Selada,13
37,1,16.38,25.6,54,42170,7.3,2420,1210,24.1,Selada,16
37,2,16.42,25.6,54,42760,7.3,2428,1214,24.1,Selada,12
37,3,16.43,25.9,54,43350,7.3,2424,1212,24.1,Selada,13
37,4,16.44,25.5,54,43940,7.3,2420,1210,24.1,Selada,16
37,5,16.45,25.9,54,44530,7.3,2418,1209,24.1,Selada,19
38,1,9.28,24.8,84,12930,7.1,1708,854,22.3,Selada,17
38,2,9.29,24.2,84,12880,7.1,1705,852,22.3,Selada,15
38,3,9.31,24.6,84,12830,7.1,1705,852,22.3,Selada,17
38,4,9.32,24.1,84,12780,7.1,1709,852,22.3,Selada,13
38,5,9.33,24.8,84,12730,7.1,1707,856,22.3,Selada,13
38,1,9.34,24.9,84,12680,7.1,2366,1183,22.3,Selada,16
38,2,9.36,24.5,84,12630,7.1,2360,1180,22.3,Selada,12
38,3,9.39,24.7,84,12580,7.1,2352,1176,22.3,Selada,13
38,4,9.42,24.7,84,12530,7.1,2358,1179,22.3,Selada,16
38,5,9.49,24.1,84,12480,7.1,2360,1180,22.3,Selada,19
38,1,12.14,26.8,79,28430,7.4,1705,852,24.8,Selada,17
38,2,12.15,26.6,79,28220,7.4,1713,856,24.8,Selada,15
38,3,12.15,26.4,79,28010,7.4,1710,854,24.8,Selada,17
38,4,12.17,26.2,79,27800,7.4,1713,856,24.8,Selada,13
38,5,12.18,26.2,79,27590,7.4,1710,855,24.8,Selada,13
38,1,12.21,26.9,79,27380,7.4,2364,1182,24.8,Selada,16
38,2,12.21,26.8,79,27170,7.4,2365,1183,24.8,Selada,12
38,3,12.22,26.8,79,27960,7.4,2372,1186,24.8,Selada,13
38,4,12.24,26.2,79,27750,7.4,2358,1179,24.8,Selada,16
38,5,12.25,26.9,79,27540,7.4,2360,1180,24.8,Selada,19
38,1,14.27,27.4,62,38990,7.0,1714,857,27.8,Selada,17
38,2,14.28,27.1,62,38170,7.0,1714,857,27.8,Selada,15
38,3,14.29,27.4,62,38350,7.0,1713,856,27.8,Selada,17
38,4,14.31,27.4,62,38530,7.0,1713,856,27.8,Selada,13
38,5,14.31,27.1,62,38710,7.0,1713,853,27.8,Selada,13
38,1,14.32,27.4,62,38890,7.0,2358,1179,27.8,Selada,16
38,2,14.33,27.4,62,38070,7.0,2353,1176,27.8,Selada,12
38,3,14.34,27.8,62,38250,7.0,2356,1178,27.8,Selada,13
38,4,14.35,27.6,62,38430,7.0,2360,1180,27.8,Selada,16
38,5,14.36,27.4,62,38610,7.0,2360,1180,27.8,Selada,19
38,1,16.14,30.8,58,54130,7.2,1718,859,30.2,Selada,17
38,2,16.16,30.2,58,55220,7.2,1714,857,30.2,Selada,15
38,3,16.18,30.6,58,56310,7.2,1719,859,30.2,Selada,17
38,4,16.21,30.1,58,57400,7.2,1711,851,30.2,Selada,13
38,5,16.22,30.8,58,58490,7.2,1710,855,30.2,Selada,13
38,1,16.24,30.9,58,59580,7.2,2353,1176,30.2,Selada,16
38,2,16.26,30.5,58,50670,7.2,2356,1178,30.2,Selada,12
38,3,16.28,30.7,58,51760,7.2,2356,1178,30.2,Selada,13
38,4,16.29,30.7,58,52850,7.2,2364,1182,30.2,Selada,16
38,5,16.32,30.1,58,53940,7.2,2365,1183,30.2,Selada,19
39,1,9.28,24.2,88,17820,7.3,1806,903,22.4,Selada,17
39,2,9.29,24.6,88,16490,7.3,1803,902,22.4,Selada,15
39,3,9.31,24.1,88,15160,7.3,1800,900,22.4,Selada,17
39,4,9.32,24.8,88,13830,7.3,1807,904,22.4,Selada,13
39,5,9.33,24.9,88,12500,7.3,1802,901,22.4,Selada,13
39,1,9.34,24.5,88,11170,7.3,2358,1179,22.4,Selada,16
39,2,9.36,24.7,88,19840,7.3,2353,1176,22.4,Selada,12
39,3,9.39,24.7,88,18510,7.3,2356,1178,22.4,Selada,13
39,4,9.42,24.1,88,17180,7.3,2358,1179,22.4,Selada,16
39,5,9.29,24.9,88,15850,7.3,2353,1176,22.4,Selada,19
39,1,11.56,25.5,79,50020,7.6,1812,906,26.1,Selada,17
39,2,11.58,25.6,79,51940,7.6,1813,906,26.1,Selada,15
39,3,12.01,25.6,79,53860,7.6,1814,907,26.1,Selada,17
39,4,12.03,25.5,79,55780,7.6,1815,906,26.1,Selada,13
39,5,12.05,25.7,79,57700,7.6,1816,908,26.1,Selada,13
39,1,12.07,25.7,79,59620,7.6,2358,1179,26.1,Selada,16
39,2,12.09,25.8,79,51540,7.6,2360,1180,26.1,Selada,12
39,3,12.11,25.7,79,53460,7.6,2364,1182,26.1,Selada,13
39,4,12.13,25.9,79,55380,7.6,2365,1183,26.1,Selada,16
39,5,12.15,25.6,79,57300,7.6,2358,1179,26.1,Selada,19
39,1,14.27,25.6,64,36580,7.4,1833,917,26.2,Selada,17
39,2,14.28,25.5,64,39660,7.4,1838,919,26.2,Selada,15
39,3,14.29,25.7,64,32740,7.4,1843,922,26.2,Selada,17
39,4,14.31,25.5,64,35820,7.4,1848,924,26.2,Selada,13
39,5,14.31,25.7,64,38900,7.4,1853,927,26.2,Selada,13
39,1,14.32,25.7,64,31980,7.4,2358,1179,26.2,Selada,16
39,2,14.33,25.8,64,35060,7.4,2360,1180,26.2,Selada,12
39,3,14.34,25.7,64,38140,7.4,2360,1180,26.2,Selada,13
39,4,14.35,25.5,64,31220,7.4,2364,1182,26.2,Selada,16
39,5,14.36,25.6,64,34300,7.4,2358,1179,26.2,Selada,19
39,1,16.14,26.9,58,57810,7.5,1824,912,30.5,Selada,17
39,2,16.16,26.5,58,57120,7.5,1859,929,30.5,Selada,15
39,3,16.18,26.6,58,56430,7.5,1886,943,30.5,Selada,17
39,4,16.21,26.6,58,55740,7.5,1877,938,30.5,Selada,13
39,5,16.22,26.5,58,55050,7.5,1859,929,30.5,Selada,13
39,1,16.24,26.7,58,54360,7.5,2353,1176,30.5,Selada,16
39,2,16.26,26.7,58,53670,7.5,2356,1178,30.5,Selada,12
39,3,16.28,26.8,58,52980,7.5,2360,1180,30.5,Selada,13
39,4,16.29,26.7,58,52290,7.5,2364,1182,30.5,Selada,16
39,5,16.32,26.9,58,51600,7.5,2364,1182,30.5,Selada,19
40,1,8.55,26.8,87,16210,7.2,1832,916,23.7,Selada,17
40,2,8.57,26.6,87,15230,7.2,1859,926,23.7,Selada,15
40,3,8.59,26.4,87,14250,7.2,1848,924,23.7,Selada,17
40,4,9.02,26.2,87,13270,7.2,1826,913,23.7,Selada,13
40,5,9.03,26.2,87,12290,7.2,1822,911,23.7,Selada,13
40,1,9.04,26.9,87,11310,7.2,2414,1207,23.7,Selada,16
40,2,9.05,26.8,87,10330,7.2,2418,1209,23.7,Selada,12
40,3,9.06,26.8,87,19350,7.2,2422,1211,23.7,Selada,13
40,4,9.07,26.2,87,18370,7.2,2420,1210,23.7,Selada,16
40,5,9.08,26.9,87,17390,7.2,2426,1213,23.7,Selada,19
40,1,12.14,27.4,72,44630,7.5,1832,916,25.4,Selada,17
40,2,12.15,27.1,72,45510,7.5,1848,924,25.4,Selada,15
40,3,12.15,27.4,72,46390,7.5,1864,932,25.4,Selada,17
40,4,12.17,27.4,72,47270,7.5,1880,940,25.4,Selada,13
40,5,12.18,27.1,72,48150,7.5,1896,948,25.4,Selada,13
40,1,12.21,27.4,72,49030,7.5,2420,1210,25.4,Selada,16
40,2,12.21,27.4,72,49910,7.5,2420,1210,25.4,Selada,12
40,3,12.22,27.8,72,40790,7.5,2426,1213,25.4,Selada,13
40,4,12.24,27.6,72,41670,7.5,2430,1215,25.4,Selada,16
40,5,12.25,27.4,72,42550,7.5,2430,1215,25.4,Selada,19
40,1,14.27,26.8,48,54130,7.6,1864,932,28.9,Selada,17
40,2,14.28,26.6,48,55220,7.6,1872,936,28.9,Selada,15
40,3,14.29,26.4,48,56310,7.6,1880,940,28.9,Selada,17
40,4,14.31,26.2,48,57400,7.6,1888,944,28.9,Selada,13
40,5,14.31,26.2,48,58490,7.6,1896,948,28.9,Selada,13
40,1,14.32,26.9,48,59580,7.6,2434,1217,28.9,Selada,16
40,2,14.33,26.8,48,50670,7.6,2438,1219,28.9,Selada,12
40,3,14.34,26.8,48,51760,7.6,2440,1220,28.9,Selada,13
40,4,14.35,26.2,48,52850,7.6,2440,1220,28.9,Selada,16
40,5,14.36,26.9,48,53940,7.6,2438,1219,28.9,Selada,19
40,1,16.33,25.4,44,10900,7.4,1859,926,30.1,Selada,17
40,2,16.34,25.1,44,14890,7.4,1848,924,30.1,Selada,15
40,3,16.35,25.4,44,18880,7.4,1872,936,30.1,Selada,17
40,4,16.36,25.4,44,12870,7.4,1880,940,30.1,Selada,13
40,5,16.37,25.1,44,16860,7.4,1832,916,30.1,Selada,13
40,1,16.38,25.4,44,10850,7.4,2426,1213,30.1,Selada,16
40,2,16.42,25.4,44,14840,7.4,2430,1215,30.1,Selada,12
40,3,16.43,25.8,44,18830,7.4,2434,1217,30.1,Selada,13
40,4,16.44,25.6,44,12820,7.4,2426,1213,30.1,Selada,16
40,5,16.45,25.4,44,16810,7.4,2426,1213,30.1,Selada,19
1,1,9.28,26.8,72,17820,6.9,677,340,26.1,Selada,3
1,2,9.29,26.6,72,16490,6.9,677,338,26.1,Selada,3
1,3,9.31,26.4,72,15160,6.9,678,334,26.1,Selada,3
1,4,9.32,26.2,72,13830,6.9,677,338,26.1,Selada,3
1,5,9.33,26.2,72,12500,6.9,673,340,26.1,Selada,4
1,6,9.34,26.9,72,11170,6.9,673,336,26.1,Selada,4
1,7,9.36,26.8,72,19840,6.9,677,340,26.1,Selada,4
1,8,9.39,26.8,72,18510,6.9,677,338,26.1,Selada,3
1,9,9.42,26.2,72,17180,6.9,673,340,26.1,Selada,3
1,10,9.29,26.9,72,15850,6.9,677,338,26.1,Selada,4
1,1,12.14,30.8,55,44630,7.1,652,326,30.4,Selada,3
1,2,12.15,30.2,55,45510,7.1,656,328,30.4,Selada,3
1,3,12.15,30.6,55,46390,7.1,660,330,30.4,Selada,3
1,4,12.17,30.1,55,47270,7.1,642,320,30.4,Selada,3
1,5,12.18,30.8,55,48150,7.1,645,322,30.4,Selada,4
1,6,12.21,30.9,55,49030,7.1,645,322,30.4,Selada,4
1,7,12.21,30.5,55,49910,7.1,642,321,30.4,Selada,4
1,8,12.22,30.7,55,40790,7.1,645,322,30.4,Selada,3
1,9,12.24,30.7,55,41670,7.1,645,322,30.4,Selada,3
1,10,12.25,30.1,55,42550,7.1,646,328,30.4,Selada,4
1,1,14.27,31.2,70,33730,7.1,667,338,31.1,Selada,3
1,2,14.28,32.6,70,36210,7.1,650,335,31.1,Selada,3
1,3,14.29,31.6,70,34180,7.1,664,332,31.1,Selada,3
1,4,14.31,32.3,70,30520,7.1,655,327,31.1,Selada,3
1,5,14.31,31.8,70,31070,7.1,665,332,31.1,Selada,4
1,6,14.32,30.1,70,30510,7.1,664,332,31.1,Selada,4
1,7,14.33,31.2,70,29950,7.1,659,329,31.1,Selada,4
1,8,14.34,32.6,70,29390,7.1,664,332,31.1,Selada,3
1,9,14.35,31.6,70,28830,7.1,652,326,31.1,Selada,3
1,10,14.36,31.9,70,28270,7.1,664,332,31.1,Selada,4
1,1,16.33,25.1,54,57810,7.3,642,320,34.1,Selada,3
1,2,16.34,25.3,54,57120,7.3,645,322,34.1,Selada,3
1,3,16.35,25.5,54,56430,7.3,645,322,34.1,Selada,3
1,4,16.36,25.7,54,55740,7.3,642,321,34.1,Selada,3
1,5,16.37,25.9,54,55050,7.3,645,322,34.1,Selada,4
1,6,16.38,25.5,54,54360,7.3,645,322,34.1,Selada,4
1,7,16.42,25.7,54,53670,7.3,646,328,34.1,Selada,4
1,8,16.43,25.1,54,52980,7.3,645,322,34.1,Selada,3
1,9,16.44,25.3,54,52290,7.3,645,322,34.1,Selada,3
1,10,16.45,25.9,54,51600,7.3,647,323,34.1,Selada,4
2,1,8.55,25.3,92,21910,7.8,660,330,23.1,Selada,3
2,2,8.57,25.3,92,21910,7.8,660,330,23.1,Selada,3
2,3,8.59,25.5,92,21060,7.8,652,326,23.1,Selada,3
2,4,9.02,25.7,92,28330,7.8,656,328,23.1,Selada,3
2,5,9.03,25.9,92,26400,7.8,660,330,23.1,Selada,4
2,6,9.04,25.5,92,22280,7.8,642,320,23.1,Selada,4
2,7,9.05,25.7,92,26210,7.8,645,322,23.1,Selada,4
2,8,9.06,25.1,92,22280,7.8,645,322,23.1,Selada,3
2,9,9.07,25.3,92,29231,7.8,642,321,23.1,Selada,3
2,10,9.08,25.9,92,27850,7.8,642,321,23.1,Selada,4
2,1,11.51,27.1,81,28440,7.7,656,328,27.5,Selada,3
2,2,11.53,27.3,81,27820,7.7,660,330,27.5,Selada,3
2,3,11.55,27.5,81,27200,7.7,642,320,27.5,Selada,3
2,4,11.57,27.7,81,26580,7.7,645,322,27.5,Selada,3
2,5,11.59,27.9,81,25960,7.7,645,322,27.5,Selada,4
2,6,12.03,27.1,81,25340,7.7,642,321,27.5,Selada,4
2,7,12.04,27.3,81,24720,7.7,645,322,27.5,Selada,4
2,8,12.05,27.5,81,24100,7.7,645,322,27.5,Selada,3
2,9,12.06,27.7,81,23480,7.7,646,328,27.5,Selada,3
2,10,12.07,27.9,81,22860,7.7,645,322,27.5,Selada,4
2,1,14.27,26.8,70,33730,7.8,667,338,31.1,Selada,3
2,2,14.28,26.6,70,36210,7.8,650,335,31.1,Selada,3
2,3,14.29,26.4,70,34180,7.8,664,332,31.1,Selada,3
2,4,14.31,26.2,70,30520,7.8,655,327,31.1,Selada,3
2,5,14.31,26.2,70,31070,7.8,665,332,31.1,Selada,4
2,6,14.32,26.9,70,30510,7.8,664,332,31.1,Selada,4
2,7,14.33,26.8,70,29950,7.8,659,329,31.1,Selada,4
2,8,14.34,26.8,70,29390,7.8,664,332,31.1,Selada,3
2,9,14.35,26.2,70,28830,7.8,652,326,31.1,Selada,3
2,10,14.36,26.9,70,28270,7.8,664,332,31.1,Selada,4
2,1,16.14,27.9,87,19010,7.6,665,332,28.9,Selada,3
2,2,16.16,27.1,87,12840,7.6,668,334,28.9,Selada,3
2,3,16.18,27.3,87,17110,7.6,668,334,28.9,Selada,3
2,4,16.21,27.5,87,11440,7.6,665,332,28.9,Selada,3
2,5,16.22,27.7,87,13280,7.6,668,334,28.9,Selada,4
2,6,16.24,27.9,87,10220,7.6,650,335,28.9,Selada,4
2,7,16.26,27.8,87,11370,7.6,668,334,28.9,Selada,4
2,8,16.28,27.6,87,11970,7.6,668,334,28.9,Selada,3
2,9,16.29,27.4,87,10780,7.6,649,324,28.9,Selada,3
2,10,16.32,27.2,87,10900,7.6,664,332,28.9,Selada,4
3,1,9.17,26.3,89,22300,6.9,642,320,26.5,Selada,3
3,2,9.19,26.1,89,25490,6.9,645,322,26.5,Selada,3
3,3,9.21,26.7,89,24470,6.9,645,322,26.5,Selada,3
3,4,9.24,26.4,89,21820,6.9,642,321,26.5,Selada,3
3,5,9.27,26.1,89,21450,6.9,645,322,26.5,Selada,4
3,6,9.31,26.8,89,22710,6.9,645,322,26.5,Selada,4
3,7,9.31,26.5,89,27610,6.9,646,328,26.5,Selada,4
3,8,9.33,26.9,89,23850,6.9,645,322,26.5,Selada,3
3,9,9.35,26.6,89,26920,6.9,645,322,26.5,Selada,3
3,10,9.36,26.6,89,28080,6.9,647,323,26.5,Selada,4
3,1,12.09,27.9,58,58310,6.8,677,340,27.5,Selada,3
3,2,12.11,27.1,58,51900,6.8,677,338,27.5,Selada,3
3,3,12.13,27.3,58,57110,6.8,678,334,27.5,Selada,3
3,4,12.14,27.5,58,51940,6.8,677,338,27.5,Selada,3
3,5,12.15,27.7,58,56410,6.8,673,340,27.5,Selada,4
3,6,12.16,27.9,58,58520,6.8,673,336,27.5,Selada,4
3,7,12.18,27.8,58,57500,6.8,677,340,27.5,Selada,4
3,8,12.19,27.6,58,53730,6.8,677,338,27.5,Selada,3
3,9,12.21,27.4,58,54990,6.8,673,340,27.5,Selada,3
3,10,12.22,27.2,58,57730,6.8,677,338,27.5,Selada,4
3,1,14.21,26.1,40,36490,6.7,686,350,31.1,Selada,3
3,2,14.23,26.7,40,39590,6.7,673,340,31.1,Selada,3
3,3,14.24,26.4,40,36500,6.7,681,348,31.1,Selada,3
3,4,14.25,26.1,40,35070,6.7,668,334,31.1,Selada,3
3,5,14.26,26.8,40,39970,6.7,673,340,31.1,Selada,4
3,6,14.27,26.5,40,38840,6.7,686,350,31.1,Selada,4
3,7,14.28,26.2,40,26390,6.7,673,340,31.1,Selada,4
3,8,14.29,26.9,40,28620,6.7,677,338,31.1,Selada,3
3,9,14.31,26.3,40,32580,6.7,681,348,31.1,Selada,3
3,10,14.32,26.1,40,31900,6.7,673,340,31.1,Selada,4
3,1,16.25,25.9,47,37620,7.1,678,334,28.9,Selada,3
3,2,16.26,25.7,47,34500,7.1,677,340,28.9,Selada,3
3,3,16.27,25.5,47,30980,7.1,673,340,28.9,Selada,3
3,4,16.28,25.3,47,38780,7.1,677,338,28.9,Selada,3
3,5,16.29,25.1,47,31480,7.1,682,341,28.9,Selada,4
3,6,16.31,25.9,47,31870,7.1,682,341,28.9,Selada,4
3,7,16.33,25.7,47,39930,7.1,673,340,28.9,Selada,4
3,8,16.35,25.5,47,37080,7.1,677,338,28.9,Selada,3
3,9,16.37,25.5,47,37330,7.1,681,348,28.9,Selada,3
3,10,16.39,25.3,47,35430,7.1,673,340,28.9,Selada,4
4,1,9.28,29.8,72,16210,7.4,644,322,23.9,Selada,3
4,2,9.29,29.6,72,15230,7.4,652,326,23.9,Selada,3
4,3,9.31,29.4,72,14250,7.4,654,327,23.9,Selada,3
4,4,9.32,29.2,72,13270,7.4,648,324,23.9,Selada,3
4,5,9.33,29.2,72,12290,7.4,644,322,23.9,Selada,4
4,6,9.34,29.9,72,11310,7.4,645,322,23.9,Selada,4
4,7,9.36,29.8,72,10330,7.4,652,326,23.9,Selada,4
4,8,9.39,29.8,72,19350,7.4,648,324,23.9,Selada,3
4,9,9.42,29.2,72,18370,7.4,643,321,23.9,Selada,3
4,10,9.29,29.2,72,17390,7.4,642,321,23.9,Selada,4
4,1,11.56,30.8,55,44630,7.1,652,326,30.4,Selada,3
4,2,11.58,30.2,55,45510,7.1,656,328,30.4,Selada,3
4,3,12.01,30.6,55,46390,7.1,660,330,30.4,Selada,3
4,4,12.03,30.1,55,47270,7.1,642,320,30.4,Selada,3
4,5,12.05,30.8,55,48150,7.1,645,322,30.4,Selada,4
4,6,12.07,30.9,55,49030,7.1,645,322,30.4,Selada,4
4,7,12.09,30.5,55,49910,7.1,642,321,30.4,Selada,4
4,8,12.11,30.7,55,40790,7.1,645,322,30.4,Selada,3
4,9,12.13,30.7,55,41670,7.1,645,322,30.4,Selada,3
